annee;loi;type_donnee;axe;niveau1_id;niveau1;niveau2_id;niveau2;type_budget;montant_md_euros
2019;plf;cp;mission;6982;Avances aux collectivités territoriales;7147;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;Comptes de concours financiers;110.60511
2019;plf;cp;mission;6982;Avances aux collectivités territoriales;7155;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;Comptes de concours financiers;0.006
2019;plf;cp;mission;6981;Avances à l'audiovisuel public;7141;France Télévisions;Comptes de concours financiers;2.54312
2019;plf;cp;mission;6981;Avances à l'audiovisuel public;7142;ARTE France;Comptes de concours financiers;0.283331
2019;plf;cp;mission;6981;Avances à l'audiovisuel public;7143;Radio France;Comptes de concours financiers;0.604708
2019;plf;cp;mission;6981;Avances à l'audiovisuel public;7144;France Médias Monde;Comptes de concours financiers;0.261529
2019;plf;cp;mission;6981;Avances à l'audiovisuel public;7145;Institut national de l'audiovisuel;Comptes de concours financiers;0.0891859
2019;plf;cp;mission;6981;Avances à l'audiovisuel public;7146;TV5 Monde;Comptes de concours financiers;0.0777492
2019;plf;cp;mission;6951;Immigration, asile et intégration;7033;Intégration et accès à la nationalité française;Budget général;0.41365545
2019;plf;cp;mission;6951;Immigration, asile et intégration;7032;Immigration et asile;Budget général;1.2806873
2019;plf;cp;mission;6952;Relations avec les collectivités territoriales;7034;Concours financiers aux collectivités territoriales et à leurs groupements;Budget général;3.160526
2019;plf;cp;mission;6952;Relations avec les collectivités territoriales;7035;Concours spécifiques et administration;Budget général;0.272835151
2019;plf;cp;mission;6953;Sécurités;7037;Gendarmerie nationale;Budget général;8.805447748
2019;plf;cp;mission;6953;Sécurités;7039;Sécurité civile;Budget général;0.53877764
2019;plf;cp;mission;6953;Sécurités;7036;Police nationale;Budget général;10.72750128
2019;plf;cp;mission;6953;Sécurités;7038;Sécurité et éducation routières;Budget général;0.04136694
2019;plf;cp;mission;6950;Administration générale et territoriale de l'État;7031;Conduite et pilotage des politiques de l'intérieur;Budget général;0.976053564
2019;plf;cp;mission;6950;Administration générale et territoriale de l'État;7030;Vie politique, cultuelle et associative;Budget général;0.2071104
2019;plf;cp;mission;6950;Administration générale et territoriale de l'État;7029;Administration territoriale;Budget général;1.657105746
2019;plf;cp;mission;6954;Justice;7043;Accès au droit et à la justice;Budget général;0.4668108
2019;plf;cp;mission;6954;Justice;7041;Administration pénitentiaire;Budget général;3.749898481
2019;plf;cp;mission;6954;Justice;7040;Justice judiciaire;Budget général;3.487338975
2019;plf;cp;mission;6954;Justice;7042;Protection judiciaire de la jeunesse;Budget général;0.875356469
2019;plf;cp;mission;6954;Justice;7044;Conduite et pilotage de la politique de la justice;Budget général;0.470377898
2019;plf;cp;mission;6954;Justice;7045;Conseil supérieur de la magistrature;Budget général;0.004810496
2019;plf;cp;mission;6957;Conseil et contrôle de l'État;7049;Conseil économique, social et environnemental;Budget général;0.040233348
2019;plf;cp;mission;6957;Conseil et contrôle de l'État;7050;Cour des comptes et autres juridictions financières;Budget général;0.219853996
2019;plf;cp;mission;6957;Conseil et contrôle de l'État;7048;Conseil d'État et autres juridictions administratives;Budget général;0.420045837
2019;plf;cp;mission;6957;Conseil et contrôle de l'État;7051;Haut Conseil des finances publiques;Budget général;0.000428189
2019;plf;cp;mission;6958;Direction de l'action du Gouvernement;7052;Coordination du travail gouvernemental;Budget général;0.6921389
2019;plf;cp;mission;6958;Direction de l'action du Gouvernement;7053;Protection des droits et libertés;Budget général;0.098528
2019;plf;cp;mission;6958;Direction de l'action du Gouvernement;7054;Moyens mutualisés des administrations déconcentrées;Budget général;0.539360638
2019;plf;cp;mission;6960;Solidarité, insertion et égalité des chances;7059;Égalité entre les femmes et les hommes;Budget général;0.02987154
2019;plf;cp;mission;6960;Solidarité, insertion et égalité des chances;7058;Handicap et dépendance;Budget général;11.923257927
2019;plf;cp;mission;6960;Solidarité, insertion et égalité des chances;7103;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;Budget général;1.481165675
2019;plf;cp;mission;6960;Solidarité, insertion et égalité des chances;7102;Inclusion sociale et protection des personnes;Budget général;7.697157351
2019;plf;cp;mission;6955;Anciens combattants, mémoire et liens avec la nation;7046;Indemnisation des victimes des persécutions antisémites et des actes de barbarie pendant la seconde guerre mondiale;Budget général;0.105908548
2019;plf;cp;mission;6955;Anciens combattants, mémoire et liens avec la nation;7104;Liens entre la Nation et son armée;Budget général;0.0338099
2019;plf;cp;mission;6955;Anciens combattants, mémoire et liens avec la nation;7105;Reconnaissance et réparation en faveur du monde combattant;Budget général;2.1621605
2019;plf;cp;mission;6956;Cohésion des territoires;7047;Interventions territoriales de l'État;Budget général;0.025808475
2019;plf;cp;mission;6956;Cohésion des territoires;7094;Aide à l'accès au logement;Budget général;13.1100174
2019;plf;cp;mission;6956;Cohésion des territoires;7096;Impulsion et coordination de la politique d'aménagement du territoire;Budget général;0.243072429
2019;plf;cp;mission;6956;Cohésion des territoires;7095;Urbanisme, territoires et amélioration de l'habitat;Budget général;0.28507804
2019;plf;cp;mission;6956;Cohésion des territoires;7097;Politique de la ville;Budget général;0.513067342
2019;plf;cp;mission;6956;Cohésion des territoires;7093;Hébergement, parcours vers le logement et insertion des personnes vulnérables;Budget général;1.878163857
2019;plf;cp;mission;6959;Investissements d'avenir;7055;Soutien des progrès de l'enseignement et de la recherche;Budget général;0.2125
2019;plf;cp;mission;6959;Investissements d'avenir;7056;Valorisation de la recherche;Budget général;0.433
2019;plf;cp;mission;6959;Investissements d'avenir;7057;Accélération de la modernisation des entreprises;Budget général;0.404
2019;plf;cp;mission;6968;Publications officielles et information administrative;7111;Édition et diffusion;Budgets annexes;0.052535
2019;plf;cp;mission;6968;Publications officielles et information administrative;7112;Pilotage et ressources humaines;Budgets annexes;0.1134717
2019;plf;cp;mission;6962;Engagements financiers de l'État;7066;Appels en garantie de l'État (crédits évaluatifs);Budget général;0.1253
2019;plf;cp;mission;6962;Engagements financiers de l'État;7065;Charge de la dette et trésorerie de l'État (crédits évaluatifs);Budget général;42.061
2019;plf;cp;mission;6962;Engagements financiers de l'État;7067;Épargne;Budget général;0.10238194
2019;plf;cp;mission;6962;Engagements financiers de l'État;7068;Dotation du Mécanisme européen de stabilité;Budget général;
2019;plf;cp;mission;6962;Engagements financiers de l'État;7069;Augmentation de capital de la Banque européenne d'investissement;Budget général;
2019;plf;cp;mission;6962;Engagements financiers de l'État;7070;Fonds de soutien relatif aux prêts et contrats financiers structurés à risque;Budget général;0.1832755
2019;plf;cp;mission;6961;Économie;7061;Développement des entreprises et régulations;Budget général;0.905455355
2019;plf;cp;mission;6961;Économie;7063;Statistiques et études économiques;Budget général;0.441644458
2019;plf;cp;mission;6961;Économie;7064;Stratégie économique et fiscale;Budget général;0.420755882
2019;plf;cp;mission;6961;Économie;7062;Plan France Très haut débit;Budget général;0.175868
2019;plf;cp;mission;6975;Participations financières de l'État;7129;Opérations en capital intéressant les participations financières de l'État;Comptes d'affectation spéciale;8
2019;plf;cp;mission;6975;Participations financières de l'État;7130;Désendettement de l'État et d'établissements publics de l'État;Comptes d'affectation spéciale;2
2019;plf;cp;mission;6974;Participation de la France au désendettement de la Grèce;7127;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus sur les titres grecs;Comptes d'affectation spéciale;0.1257
2019;plf;cp;mission;6974;Participation de la France au désendettement de la Grèce;7128;Rétrocessions de trop-perçus à la Banque de France;Comptes d'affectation spéciale;
2019;plf;cp;mission;6983;Accords monétaires internationaux;;;Comptes de concours financiers;
2019;plf;cp;mission;6984;Avances à divers services de l'État ou organismes gérant des services publics;7151;Avances à l'Agence de services et de paiement, au titre du préfinancement des aides communautaires de la politique agricole commune;Comptes de concours financiers;11
2019;plf;cp;mission;6984;Avances à divers services de l'État ou organismes gérant des services publics;7152;Avances à des organismes distincts de l'État et gérant des services publics;Comptes de concours financiers;0.2688
2019;plf;cp;mission;6984;Avances à divers services de l'État ou organismes gérant des services publics;7153;Avances à des services de l'État;Comptes de concours financiers;0.0597129
2019;plf;cp;mission;6984;Avances à divers services de l'État ou organismes gérant des services publics;7154;Avances à l'Office national d'indemnisation des accidents médicaux, des affections iatrogènes et des infections nosocomiales (ONIAM) au titre de l'indemnisation des victimes du Benfluorex;Comptes de concours financiers;0.015
2019;plf;cp;mission;6985;Prêts à des États étrangers;7156;Prêts à des États étrangers en vue de faciliter la vente de biens et de services concourant au développement du commerce extérieur de la France;Comptes de concours financiers;0.48095
2019;plf;cp;mission;6985;Prêts à des États étrangers;7157;Prêts à des États étrangers pour consolidation de dettes envers la France;Comptes de concours financiers;0.24535
2019;plf;cp;mission;6985;Prêts à des États étrangers;7158;Prêts à l'Agence française de développement en vue de favoriser le développement économique et social dans des États étrangers;Comptes de concours financiers;0.388
2019;plf;cp;mission;6985;Prêts à des États étrangers;7159;Prêts aux États membres de l'Union européenne dont la monnaie est l'euro;Comptes de concours financiers;
2019;plf;cp;mission;6986;Prêts et avances à des particuliers ou à des organismes privés;7160;Prêts et avances pour le logement des agents de l'État;Comptes de concours financiers;5e-05
2019;plf;cp;mission;6986;Prêts et avances à des particuliers ou à des organismes privés;7161;Prêts pour le développement économique et social;Comptes de concours financiers;0.05
2019;plf;cp;mission;6986;Prêts et avances à des particuliers ou à des organismes privés;7162;Prêts et avances pour le développement du commerce avec l'Iran;Comptes de concours financiers;
2019;plf;cp;mission;6986;Prêts et avances à des particuliers ou à des organismes privés;7163;Prêts à la société concessionnaire de la liaison express entre Paris et l'aéroport Paris-Charles de Gaulle;Comptes de concours financiers;0.275
2019;plf;cp;mission;6963;Écologie, développement et mobilité durables;7074;Paysages, eau et biodiversité;Budget général;0.16280794
2019;plf;cp;mission;6963;Écologie, développement et mobilité durables;7075;Expertise, économie sociale et solidaire, information géographique et météorologie;Budget général;0.51396085
